hyperparameters,iteration,accs,object_loss,run_time
"{'hid_epoches': 7.0, 'hidden_layers': 5.0, 'learning_rate': 9.025150571804983e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 4.0, 'mapfunction_12': 2.0, 'mapfunction_2': 9.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 6.0, 'mapfunction_7': 3.0, 'mapfunction_8': 0, 'mapfunction_9': 4.0}",55,0.9692572461286811,0.030742753871318862,0.00011301040649414062
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 0.00016463004814509902, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 12.0, 'mapfunction_2': 7.0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 11.0, 'mapfunction_7': 1.0, 'mapfunction_8': 0, 'mapfunction_9': 9.0}",62,0.9681413252758648,0.03185867472413517,0.00010037422180175781
"{'hid_epoches': 5.0, 'hidden_layers': 4.0, 'learning_rate': 0.0001912906049081925, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 8.0, 'mapfunction_11': 9.0, 'mapfunction_12': 10.0, 'mapfunction_2': 5.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 9.0, 'mapfunction_6': 5.0, 'mapfunction_7': 7.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",64,0.9735596513774553,0.02644034862254474,9.942054748535156e-05
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 8.53591843828101e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 12.0, 'mapfunction_12': 12.0, 'mapfunction_2': 11.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 2.0, 'mapfunction_6': 2.0, 'mapfunction_7': 10.0, 'mapfunction_8': 0, 'mapfunction_9': 10.0}",66,0.9784555632826716,0.02154443671732842,0.00010609626770019531
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 5.478910098661676e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 11.0, 'mapfunction_12': 12.0, 'mapfunction_2': 11.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 1.0, 'mapfunction_6': 3.0, 'mapfunction_7': 11.0, 'mapfunction_8': 0, 'mapfunction_9': 11.0}",67,0.9785710225211515,0.021428977478848532,0.0001239776611328125
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 7.156604684432443e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 11.0, 'mapfunction_12': 11.0, 'mapfunction_2': 12.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 1.0, 'mapfunction_6': 3.0, 'mapfunction_7': 12.0, 'mapfunction_8': 0, 'mapfunction_9': 11.0}",68,0.9786625687846393,0.02133743121536069,0.0001068115234375
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 5.7906926657039375e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 8.0, 'mapfunction_12': 11.0, 'mapfunction_2': 12.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 12.0, 'mapfunction_6': 3.0, 'mapfunction_7': 12.0, 'mapfunction_8': 0, 'mapfunction_9': 11.0}",69,0.9802277222226224,0.019772277777377556,9.822845458984375e-05
"{'hid_epoches': 5.0, 'hidden_layers': 4.0, 'learning_rate': 7.372937721204097e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 8.0, 'mapfunction_12': 11.0, 'mapfunction_2': 12.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 12.0, 'mapfunction_6': 4.0, 'mapfunction_7': 12.0, 'mapfunction_8': 0, 'mapfunction_9': 12.0}",70,0.9808894232317787,0.019110576768221255,9.465217590332031e-05
"{'hid_epoches': 5.0, 'hidden_layers': 4.0, 'learning_rate': 0.00011457365866263674, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 8.0, 'mapfunction_12': 9.0, 'mapfunction_2': 12.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 11.0, 'mapfunction_6': 4.0, 'mapfunction_7': 12.0, 'mapfunction_8': 0, 'mapfunction_9': 12.0}",71,0.9798118848791486,0.02018811512085139,0.00011396408081054688
"{'hid_epoches': 6.0, 'hidden_layers': 4.0, 'learning_rate': 5.751983238407234e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 8.0, 'mapfunction_12': 9.0, 'mapfunction_2': 12.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 12.0, 'mapfunction_6': 4.0, 'mapfunction_7': 12.0, 'mapfunction_8': 0, 'mapfunction_9': 12.0}",72,0.9801799481906657,0.019820051809334327,0.00010180473327636719
"{'hid_epoches': 6.0, 'hidden_layers': 4.0, 'learning_rate': 5.8357973822755776e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 8.0, 'mapfunction_12': 10.0, 'mapfunction_2': 10.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 12.0, 'mapfunction_6': 5.0, 'mapfunction_7': 12.0, 'mapfunction_8': 0, 'mapfunction_9': 12.0}",73,0.9801215657774981,0.019878434222501906,9.608268737792969e-05
"{'hid_epoches': 7.0, 'hidden_layers': 4.0, 'learning_rate': 6.911287652627884e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 7.0, 'mapfunction_12': 9.0, 'mapfunction_2': 12.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 12.0, 'mapfunction_6': 2.0, 'mapfunction_7': 11.0, 'mapfunction_8': 0, 'mapfunction_9': 12.0}",75,0.9793322473243026,0.020667752675697426,9.489059448242188e-05
"{'hid_epoches': 6.0, 'hidden_layers': 4.0, 'learning_rate': 7.503681128563591e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 8.0, 'mapfunction_12': 8.0, 'mapfunction_2': 11.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 11.0, 'mapfunction_6': 3.0, 'mapfunction_7': 12.0, 'mapfunction_8': 5.0, 'mapfunction_9': 11.0}",76,0.9771011889430757,0.022898811056924262,9.1552734375e-05
