hyperparameters,iteration,accs,object_loss,run_time
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 7.147952940593039e-05, 'loss_function': 2, 'mapfunction_1': 6.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 9.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 11.0}",74,0.9155442596802841,0.08445574031971592,9.274482727050781e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 6.413702308925506e-05, 'loss_function': 2, 'mapfunction_1': 7.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 8.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 12.0}",75,0.9154725145964215,0.08452748540357846,9.250640869140625e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.00011413135554384801, 'loss_function': 2, 'mapfunction_1': 7.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 9.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 9.0, 'mapfunction_9': 11.0}",78,0.9125246852952141,0.08747531470478587,9.298324584960938e-05
"{'hid_epoches': 7.0, 'hidden_layers': 6, 'learning_rate': 6.61165141534082e-05, 'loss_function': 2, 'mapfunction_1': 10.0, 'mapfunction_10': 0, 'mapfunction_11': 11.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 10.0, 'mapfunction_9': 11.0}",82,0.8991146521162774,0.10088534788372261,9.274482727050781e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.00012075069928999836, 'loss_function': 2, 'mapfunction_1': 7.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 11.0, 'mapfunction_9': 12.0}",83,0.9183489068913748,0.08165109310862517,9.393692016601562e-05
"{'hid_epoches': 7.0, 'hidden_layers': 6, 'learning_rate': 9.213137395476169e-05, 'loss_function': 2, 'mapfunction_1': 6.0, 'mapfunction_10': 0, 'mapfunction_11': 8.0, 'mapfunction_12': 2.0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 12.0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 9.0, 'mapfunction_9': 11.0}",86,0.8796734203768071,0.12032657962319293,0.00013399124145507812
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.0001651952533559773, 'loss_function': 2, 'mapfunction_1': 4.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 8.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 8.0, 'mapfunction_9': 12.0}",87,0.9061936901976457,0.09380630980235427,0.00013518333435058594
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 7.430414511851456e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 0, 'mapfunction_9': 3.0}",88,0.8866679225044587,0.1133320774955413,0.0001342296600341797
"{'hid_epoches': 7.0, 'hidden_layers': 6, 'learning_rate': 5.052804633022136e-05, 'loss_function': 2, 'mapfunction_1': 8.0, 'mapfunction_10': 2.0, 'mapfunction_11': 2.0, 'mapfunction_12': 9.0, 'mapfunction_2': 0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 6.0, 'mapfunction_9': 11.0}",91,0.9361707791813175,0.06382922081868247,0.00013828277587890625
"{'hid_epoches': 7.0, 'hidden_layers': 6, 'learning_rate': 5.058854302607821e-05, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 2.0, 'mapfunction_11': 2.0, 'mapfunction_12': 9.0, 'mapfunction_2': 0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 11.0, 'mapfunction_8': 6.0, 'mapfunction_9': 7.0}",92,0.9383604209374802,0.06163957906251982,0.00012731552124023438
